season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_oe,team1_de,team1_pt_school_s16,team1_pt_school_ff,team2_seed,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_oe,team2_de,team2_pt_school_s16,team2_pt_school_ff,result
2016,1437,87,1234,68,2,Villanova,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,113.604,93.853,4,1,7,Iowa,48.7409,38.2309,71.9243,12.693,48.0274,31.0204,68.0585,7.4736,35.1423,38.6639,58.0117,53.1726,0.0978,0.0765,112.1944,99.144,0,0,1
2016,1332,82,1181,68,1,Oregon,52.1807,35.0531,71.4834,15.2866,46.1783,36.4062,70.31,8.2555,33.9166,33.7553,49.9445,53.1365,0.1091,0.0634,112.7072,99.622,1,0,4,Duke,50.7197,38.6852,72.2222,9.4976,48.8644,33.8954,68.4008,9.5682,40.1116,28.9834,49.1713,52.4698,0.0928,0.066,118.0807,105.0368,22,12,1
2016,1393,63,1211,60,10,Syracuse,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,106.8056,99.7255,17,4,11,Gonzaga,54.6453,37.6133,75.9819,7.4017,44.9499,30.2652,70.674,7.6014,35.8613,33.0753,49.5536,43.758,0.0729,0.0811,116.1791,97.8566,5,0,1
2016,1438,84,1235,71,1,Virginia,51.9139,40.4082,75.3982,9.4819,46.4321,34.9259,69.6364,5.8214,28.0963,37.2393,55.7126,48.1805,0.0894,0.0859,114.7997,97.2545,1,0,4,Iowa St.,56.6899,38.0201,70.6114,10.1124,48.9888,33.6486,68.5259,7.0379,35.0251,35.6627,53.006,50.0554,0.0849,0.0772,112.951,103.6523,0,0,1
2016,1328,80,1332,68,2,Oklahoma,48.0769,42.602,72.7975,12.7093,43.9878,33.9915,67.8119,9.1783,40.6639,35.047,52.6018,41.7582,0.0957,0.0983,111.2847,97.6891,1,0,1,Oregon,52.1807,35.0531,71.4834,15.2866,46.1783,36.4062,70.31,8.2555,33.9166,33.7553,49.9445,53.1365,0.1091,0.0634,112.7072,99.622,1,0,1
2016,1314,88,1323,74,1,North Carolina,53.8653,31.3894,73.7589,11.305,43.7026,35.989,69.9013,6.5461,26.6575,35.5816,58.4527,45.7041,0.0973,0.0815,116.2837,98.6807,7,3,6,Notre Dame,52.5269,36.8917,73.5294,9.9049,45.5626,37.5573,72.0388,8.2022,34.5445,34.168,49.5972,52.1315,0.0852,0.0795,115.1057,107.7963,2,0,1
2016,1314,83,1393,66,1,North Carolina,53.8653,31.3894,73.7589,11.305,43.7026,35.989,69.9013,6.5461,26.6575,35.5816,58.4527,45.7041,0.0973,0.0815,116.2837,98.6807,7,3,10,Syracuse,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,106.8056,99.7255,17,4,1
2002,1108,77,1373,81,16,Alcorn St.,48.9138,37.5556,64.2105,9.434,47.6981,34.1071,70.6505,6.4471,23.9744,29.7082,54.3253,56.8651,0.108,0.1049,103.4213,99.637,0,0,16,Siena,45.6127,34.626,74.4032,11.3308,42.6616,33.6399,69.6471,10.5144,35.3229,36.657,54.5135,57.8947,0.0778,0.102,98.693,96.3688,0,0,0
2002,1457,37,1181,84,16,Winthrop,47.642,30.5603,65.5914,11.6301,45.6625,30.4104,68.8372,9.8171,36.1794,33.817,49.037,51.8692,0.1108,0.0987,100.2384,94.6587,0,0,1,Duke,57.4329,36.2651,68.9845,7.2251,46.2916,30.2703,68.8693,7.4692,37.5736,26.1916,57.1821,49.5516,0.1297,0.0919,116.3726,90.2544,12,9,0
2002,1150,63,1323,82,9,Charlotte,48.7666,36.5385,70.7792,6.1591,45.1668,34.4887,69.0598,7.4004,39.0751,33.047,54.6649,53.2325,0.0987,0.085,107.2881,99.058,0,0,8,Notre Dame,49.037,37.8641,71.194,10.9142,42.6648,33.6538,67.5325,8.6667,31.4024,30.6634,67.0759,56.5271,0.1099,0.1016,109,95.8235,0,0,0
2002,1443,68,1390,84,9,Western Kentucky,50.8026,38.5965,69.1928,8.3048,46.3185,32.8657,66.3283,8.2153,39.2427,29.934,56.4838,45.8156,0.0995,0.091,109.1221,92.5488,0,0,8,Stanford,50.6173,34.0461,69.9877,10.1961,45.098,35.0746,69.4486,6.5844,33.3516,29.5969,58.3942,51.114,0.0701,0.0986,112.5213,99.801,3,1,0
2002,1425,89,1423,93,4,USC,47.7411,34.6552,69.242,11.2281,47.2807,33.6842,68.3688,6.8105,28.1144,36.8421,55.4455,58.4535,0.1236,0.0694,107.3489,95.4624,1,0,13,UNC Wilmington,46.4905,37.3311,68.855,9.0513,45.3438,32.0883,67.2468,8.6705,32.8342,33.8895,57.7806,54.7887,0.128,0.0931,104.1599,93.3916,0,0,0
2002,1335,75,1143,82,11,Penn,53.0948,39.8801,73.2348,9.2308,44.8718,33.5559,71.8808,7.9304,39.2122,33.8609,68.8344,55.0964,0.0979,0.1035,109.5414,94.2234,0,0,6,California,51.6746,31.4286,67.713,11.9891,46.1399,34.3701,66.6174,7.0973,32.1796,36.8693,58.3234,59.6708,0.1143,0.0729,104.0471,94.9897,1,0,0
2002,1214,67,1163,78,15,Hampton,53.4684,35.5,66.8774,8.8716,49.6498,30.2362,67.5325,6.703,31.864,33.0729,50.3893,50.3614,0.1131,0.0952,112.2398,98.9916,0,0,2,Connecticut,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,106.1949,93.6429,7,1,0
2002,1196,82,1166,83,5,Florida,53.1829,35.2584,69.7234,12,44.4255,33.2779,68.4039,7.1716,34.6498,33.8401,58.1839,59.6953,0.1361,0.0993,110.4177,91.125,2,1,12,Creighton,51.157,37.1567,73.037,10.6112,45.6706,38.8193,73.3229,5.9504,33.8436,32.1819,57.4794,54.4371,0.1174,0.1035,109.6425,98.2993,0,0,0
2002,1361,64,1228,93,13,San Diego St.,50.104,35.75,65.6676,9.6463,47.4277,33.3333,68.0745,7.8309,21.7037,30.9656,51.5012,56.1856,0.094,0.111,103.1405,98.7068,0,0,4,Illinois,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,109.6636,96.4559,1,0,0
2002,1270,58,1280,70,14,McNeese St.,46.7756,36.7033,65.3846,13.3097,44.3656,33.4052,61.9938,7.8246,28.1211,29.164,52.18,48.855,0.1218,0.1118,102.226,92.412,0,0,3,Mississippi St.,53.1117,34.8457,65.285,9.0375,47.0242,30.0985,68.7813,6.7185,28.0407,34.3147,60.0212,46.6042,0.1191,0.1114,104.5274,94.7267,0,0,0
2002,1277,58,1301,69,10,Michigan St.,48.8294,39.3013,77.0035,8.9337,46.0134,29.7533,72.1925,8.7793,27.6904,39.8266,57.3298,57.1637,0.0776,0.1109,107.5694,98.5233,4,3,7,North Carolina St.,51.4512,35.9638,75.5047,5.6648,49.5673,31.4126,73.6626,9.7625,40.4712,29.7402,63.2677,54.8185,0.1136,0.0984,108.3939,96.7003,0,0,0
2002,1227,63,1328,71,15,Illinois Chicago,44.7068,40.1695,65.8409,3.5893,50.1669,33.7037,69.9104,11.1564,32.4532,31.0702,52.0356,55.9387,0.0805,0.0855,105.7122,104.3741,0,0,2,Oklahoma,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,111.0435,91.4413,1,0,0
2002,1403,68,1356,76,6,Texas Tech,48.7275,37.6289,68.2292,8.8332,44.8253,35.4839,68.1452,7.0764,19.4097,26.8916,63.1579,55.2392,0.1041,0.0822,109.0757,97.7252,0,0,11,Southern Illinois,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,107.0924,94.3099,0,0,0
2002,1218,58,1462,70,10,Hawaii,48.9529,38.374,68.7055,9.1203,44.6328,33.2075,66.3921,8.2024,34.9233,29.9604,66.6248,48.011,0.1046,0.0772,108.4417,94.6345,0,0,7,Xavier,49.1942,35.6239,72.1019,10.6557,43.7407,30.6839,66.8687,8.7362,31.9284,28.7307,51.4801,51.9256,0.0986,0.0898,108.3514,93.2482,0,0,0
2002,1461,60,1112,68,11,Wyoming,50.6349,30.8962,69.6822,10.4355,43.1389,36.2205,70.8783,8.8095,25.1781,29.4493,51.8856,53.8787,0.096,0.1068,105.3654,97.0568,0,0,3,Arizona,50,37.6093,73.0769,7.2512,47.8576,34.7826,70.1258,8.4934,33.6275,31.9731,56.4706,54.8255,0.0835,0.0839,111.0077,104.0411,8,4,0
2002,1323,77,1181,84,8,Notre Dame,49.037,37.8641,71.194,10.9142,42.6648,33.6538,67.5325,8.6667,31.4024,30.6634,67.0759,56.5271,0.1099,0.1016,109,95.8235,0,0,1,Duke,57.4329,36.2651,68.9845,7.2251,46.2916,30.2703,68.8693,7.4692,37.5736,26.1916,57.1821,49.5516,0.1297,0.0919,116.3726,90.2544,12,9,0
2002,1423,67,1231,76,13,UNC Wilmington,46.4905,37.3311,68.855,9.0513,45.3438,32.0883,67.2468,8.6705,32.8342,33.8895,57.7806,54.7887,0.128,0.0931,104.1599,93.3916,0,0,5,Indiana,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,105.3974,94.4987,0,0,0
2002,1390,63,1242,86,8,Stanford,50.6173,34.0461,69.9877,10.1961,45.098,35.0746,69.4486,6.5844,33.3516,29.5969,58.3942,51.114,0.0701,0.0986,112.5213,99.801,3,1,1,Kansas,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,114.5438,94.4261,7,2,0
2002,1409,82,1246,87,12,Tulsa,51.0526,40.2262,75.389,11.2177,46.3469,34.8276,68.0251,9.0226,31.7599,29.9742,60.5603,51.9277,0.1094,0.0945,112.0819,96.5354,0,0,4,Kentucky,50.9105,31.5089,67.6948,12.3344,45.1159,33.6538,67.9117,7.8385,34.8633,34.0611,51.1682,52.8477,0.1055,0.0987,105.2773,94.9881,3,1,0
2002,1326,67,1281,83,4,Ohio St.,52.589,37.5536,67.5472,6.8306,49.9089,32.0624,70.1149,8.8997,27.3796,34.4478,58.5455,54.8431,0.0904,0.0744,111.3386,96.5748,1,1,12,Missouri,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,112.716,101.992,0,0,0
2002,1166,60,1228,72,12,Creighton,51.157,37.1567,73.037,10.6112,45.6706,38.8193,73.3229,5.9504,33.8436,32.1819,57.4794,54.4371,0.1174,0.1035,109.6425,98.2993,0,0,4,Illinois,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,109.6636,96.4559,1,0,0
2002,1458,57,1268,87,8,Wisconsin,47.6054,35.7639,71.8354,5.1925,51.1191,34.7826,68.7251,9.1954,35.5556,32.1385,55.6188,51.1258,0.0912,0.1002,103.0291,100.3758,0,0,1,Maryland,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,113.1674,94.3706,5,1,0
2002,1280,64,1400,68,3,Mississippi St.,53.1117,34.8457,65.285,9.0375,47.0242,30.0985,68.7813,6.7185,28.0407,34.3147,60.0212,46.6042,0.1191,0.1114,104.5274,94.7267,0,0,6,Texas,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,109.8999,102.7344,0,0,0
2002,1153,101,1417,105,1,Cincinnati,50.7363,36.2218,70.9178,10.2265,40.4942,29.5848,68.2848,6.2249,27.8609,28.4029,48.7073,44.8095,0.069,0.0657,112.2741,86.3924,4,1,8,UCLA,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,106.244,102.9371,4,0,0
2002,1356,59,1163,71,11,Southern Illinois,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,107.0924,94.3099,0,0,2,Connecticut,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,106.1949,93.6429,7,1,0
2002,1281,75,1328,81,12,Missouri,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,112.716,101.992,0,0,2,Oklahoma,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,111.0435,91.4413,1,0,0
2002,1332,86,1242,104,2,Oregon,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,116.3415,96.8665,0,0,1,Kansas,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,114.5438,94.4261,7,2,0
2002,1242,88,1268,97,1,Kansas,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,114.5438,94.4261,7,2,1,Maryland,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,113.1674,94.3706,5,1,0
2002,1231,52,1268,64,5,Indiana,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,105.3974,94.4987,0,0,1,Maryland,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,113.1674,94.3706,5,1,0
2003,1411,84,1421,92,16,Texas Southern,51.0097,32.5901,61.3975,5.7412,48.4147,33.4746,63.7288,6.9359,33.856,37.76,57.1984,52.9925,0.0895,0.1098,102.1859,99.9739,0,0,16,UNC Asheville,46.2687,35.6643,75.969,7.4519,50.2404,36.8259,66.6667,10.3648,32.171,34.2119,52.4934,56.6975,0.099,0.1212,100.7461,110.5521,0,0,0
2003,1166,73,1141,79,6,Creighton,55.7403,38.961,69.3215,10.9286,46.6429,34.238,70.1389,6.8092,35.4294,25.4923,58.7269,51.4076,0.1193,0.0939,113.9826,92.9163,0,0,11,Central Michigan,56.0842,38.4191,76.3329,8.7693,48.7841,37.0115,71.0448,7.9597,33.2315,24.2746,57.9075,45.6865,0.0993,0.1185,109.179,100.8597,0,0,0
2003,1301,74,1143,76,9,North Carolina St.,52.8125,35.6322,76.9716,8.8652,48.8475,33.7736,72.3824,9.0625,42.029,31.9662,60.3974,53.9726,0.114,0.1107,107.5849,101.0999,0,0,8,California,50.3882,37.3585,68.0532,7.526,48.8754,33.8415,68.1818,6.4441,29.1529,36.2031,57.6151,63.1512,0.0934,0.0819,105.2679,98.6577,1,0,0
2003,1140,53,1163,58,12,BYU,49.0265,40.2672,73.9073,7.2566,44.4248,32.2896,70.0394,6.8142,31.6808,31.1395,55.9477,51.2744,0.1048,0.0816,109.592,95.8892,0,0,5,Connecticut,49.5804,38.5827,67.663,16.6667,40.7631,31.4199,73.1322,8.9735,24.6962,30.705,52.0747,54.3452,0.0792,0.1028,108.4406,97.1758,8,1,0
2003,1161,57,1181,67,14,Colorado St.,54.0905,36.0335,70.4,10.2665,48.6677,34.3936,69.3295,7.9428,22.1398,28.2743,58.3951,50.6297,0.0774,0.1314,107.6463,106.2933,0,0,3,Duke,49.8854,36.3095,71.2375,12.544,46.5116,33.7553,70.0422,10.2368,33.9223,25.0396,49.3868,48.7805,0.1176,0.085,111.4246,95.8249,13,9,0
2003,1153,69,1211,74,8,Cincinnati,39.8305,34.3805,69.0049,12.0192,42.5962,34.8178,66.893,7.3729,32.6868,32.2034,53.5232,56.0976,0.0773,0.0614,100.9467,92.8334,4,1,9,Gonzaga,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976,109.4651,97.0167,2,0,0
2003,1429,61,1242,64,15,Utah St.,49.3095,33.3333,72.1232,5.7331,48.3083,34.0509,69.3654,5.4427,23.6352,32.4444,58.5831,50.8721,0.0831,0.0831,107.502,97.9372,0,0,2,Kansas,53.479,33.3333,65.2174,11.4733,42.1773,36.5964,69.4794,9.0282,22.8825,30.2093,54.7187,48.0899,0.1325,0.0937,109.8827,89.5496,8,3,0
2003,1221,68,1266,72,14,Holy Cross,49.7368,35.8916,70.1649,12.4406,44.1595,33.4755,66.7286,7.3684,27.9848,30.8147,63.4986,58.3601,0.1197,0.0988,105.8153,88.3665,0,0,3,Marquette,51.2839,39.7638,77.0751,9.1051,45.9144,33.2344,69.1824,6.2362,27.1513,34.4053,59.1565,55.2826,0.0882,0.0949,115.1444,99.1207,0,0,0
2003,1356,71,1281,72,11,Southern Illinois,50.2297,38.664,69.9834,8.0201,46.3659,40.6383,68.7898,5.6662,27.4444,28.1944,50.6494,51.0724,0.1151,0.0747,109.01,99.468,1,0,6,Missouri,49.0476,36.0515,66.1667,10.4121,44.0347,33.2779,67.5896,7.619,35.6815,30.2923,51.954,54.1409,0.0815,0.0996,104.9753,97.4233,1,0,0
2003,1354,54,1328,71,16,South Carolina St.,50.3333,33.2645,69.9488,7.8345,45.6866,34.4037,65.3491,8.0833,28.7411,36.5363,41.3072,50.8065,0.1095,0.1335,100.1483,97.6678,0,0,1,Oklahoma,47.3312,39.185,69.2063,9.262,44.4277,32.0513,66.8293,7.0644,33.3682,26.0579,56.5064,47.8378,0.1073,0.0847,108.6353,92.3056,2,1,0
2003,1451,74,1458,81,12,Weber St.,53.1369,33.3333,73.1579,1.7257,51.4986,34.608,68.4825,8.6502,34.414,32.2044,56.9314,52.2727,0.0988,0.0785,110.2562,99.8039,0,0,5,Wisconsin,51.4655,35.7016,73.1826,7.3211,47.005,33.4038,71.9512,7.2414,32.6756,28.2388,53.0075,48.9627,0.1092,0.0741,111.7649,92.6488,0,0,0
2003,1386,63,1120,65,7,Saint Joseph's,49.6425,36.3222,68.6179,14.4864,38.8938,33.2,65.2529,8.2737,40.1955,30.5064,57.5172,55.9934,0.1092,0.0926,106.5061,89.1379,1,0,10,Auburn,51.8139,34.6084,66.9782,13.8539,46.7674,33.1378,68.4116,7.7287,30.2146,36.4122,51.7119,52.8736,0.1149,0.1154,102.5367,96.6885,1,0,0
2003,1122,64,1257,86,13,Austin Peay,50.8718,33.8144,68.9552,11.6742,46.4253,35.743,68.472,9.4359,33.2192,31.0667,56.5152,54.7033,0.102,0.1025,102.5179,99.2493,0,0,4,Louisville,52.5876,36.1702,69.6104,11.9355,45,31.0092,68.9904,6.5109,38.5641,30.5322,58.6475,53.6451,0.1013,0.079,112.1353,93.5479,0,0,0
2003,1423,73,1268,75,11,UNC Wilmington,50.1715,37.1773,69.2308,5.5556,45.4981,31.1958,66.3701,7.1184,33.257,35.5953,56.9288,53.1298,0.1374,0.0826,107.5334,89.5319,0,0,6,Maryland,49.1884,39.0057,71.3629,16.2562,40.7225,32.1981,70.0155,9.5272,26.9588,34.6567,62.5971,56.6761,0.1408,0.0949,108.3978,89.8816,6,2,0
2003,1160,64,1277,79,10,Colorado,48.201,32.716,66.9302,15.3515,42.8264,34.5048,68.3946,7.1283,24.8086,30.9901,48.7917,52.7675,0.0853,0.084,104.8883,97.5822,0,0,7,Michigan St.,48.0273,37.5262,73.5332,10.3066,43.8671,33.165,71.7033,9.0288,26.5738,33.5973,58.3744,54.4944,0.0949,0.098,102.8617,93.2518,4,3,0
2003,1335,63,1329,77,11,Penn,50.6068,41.2829,70.9369,6.3043,44.3478,34.2308,67.2764,7.4029,42.4581,36.1111,62.5749,57.6792,0.1104,0.1065,109.2049,92.4372,0,0,6,Oklahoma St.,46.9732,36.3855,64.3165,12.9839,41.6129,33.7526,66.2461,8.659,24.1279,27.781,49.8691,51.9941,0.1277,0.0994,100.4733,91.2251,4,1,0
2003,1447,61,1338,87,15,Wagner,51.2,38.2003,72.7273,6.7887,49.733,38.1226,71.6071,6.96,32.0283,28.4779,59.1908,53.584,0.1067,0.1099,108.261,101.7873,0,0,2,Pittsburgh,57.3702,36.3636,64.0374,11.3849,42.9907,30.7155,68.9369,8.794,32.3896,32.7429,65.9574,54.6921,0.1207,0.0891,109.091,86.3751,1,0,0
2003,1261,56,1345,80,8,LSU,53.1773,37.6532,64.613,10.8642,43.786,35.3553,67.5573,6.5217,32.3147,32.1987,60.517,48.7772,0.117,0.1092,107.7507,92.6881,1,0,9,Purdue,47.6516,33.691,75.1651,7.4431,45.2715,31.8182,72.5041,9.3937,28.4667,30.7039,50.3497,55.7522,0.1028,0.0776,102.3733,93.6546,5,0,0
2003,1264,65,1393,76,14,Manhattan,48.64,34.5833,78.7623,9.178,45.411,32.0197,72.5601,10.8,27.7457,24.4726,54.0052,50.7868,0.1275,0.0969,106.1877,93.9559,0,0,3,Syracuse,51.9303,34.4444,69.3548,16.8371,43.5583,30.4071,65.1852,6.9738,25.1631,34.8868,51.2745,63.3257,0.1161,0.0952,110.2806,96.5489,11,2,0
2003,1421,61,1400,82,16,UNC Asheville,46.2687,35.6643,75.969,7.4519,50.2404,36.8259,66.6667,10.3648,32.171,34.2119,52.4934,56.6975,0.099,0.1212,100.7461,110.5521,0,0,1,Texas,47.8405,35.6364,72.1271,8.705,44.2446,34.904,66.4781,6.9767,26.764,29.19,52.1834,45.0307,0.0878,0.0968,111.2154,96.9119,1,0,0
2003,1190,73,1448,76,15,East Tennessee St.,48.9985,34.7619,73.7822,12.1972,48.0368,35.4204,72.3549,10.0154,24.447,31.8337,49.3606,60.9314,0.1378,0.1067,102.1313,99.2431,0,0,2,Wake Forest,50.4105,34.1071,75.1538,12.1806,43.2709,33.4815,69.2699,8.5386,31.4961,36.5062,54.7826,50.6812,0.0924,0.108,112.0079,96.8368,0,0,0
2003,1407,59,1462,71,14,Troy St.,50,33.7915,68.4122,14.4876,46.6431,33.7398,68.6275,10.4348,43.1537,39.4652,53.6782,60.2317,0.1284,0.085,108.5205,96.7911,0,0,3,Xavier,48.5671,36.0771,74.5149,7.0685,45.2381,32.0064,66.5169,7.2398,30.1002,31.8458,61.5294,49.4438,0.0767,0.0919,111.5928,94.3737,0,0,0
2003,1211,95,1112,96,9,Gonzaga,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976,109.4651,97.0167,2,0,1,Arizona,50.8186,35.3488,70.9138,9.5506,44.6629,32.1101,64.2857,5.7299,30.5542,31.4726,58.4789,58.6288,0.1113,0.0817,110.9747,91.655,9,4,0
2003,1390,74,1163,85,4,Stanford,48.5513,35.6481,67.7515,8.9518,45.4476,30.5691,71.131,5.6382,33.6623,31.9979,56.6392,48.2097,0.0779,0.0947,105.0137,97.5709,3,1,5,Connecticut,49.5804,38.5827,67.663,16.6667,40.7631,31.4199,73.1322,8.9735,24.6962,30.705,52.0747,54.3452,0.0792,0.1028,108.4406,97.1758,8,1,0
2003,1141,60,1181,86,11,Central Michigan,56.0842,38.4191,76.3329,8.7693,48.7841,37.0115,71.0448,7.9597,33.2315,24.2746,57.9075,45.6865,0.0993,0.1185,109.179,100.8597,0,0,3,Duke,49.8854,36.3095,71.2375,12.544,46.5116,33.7553,70.0422,10.2368,33.9223,25.0396,49.3868,48.7805,0.1176,0.085,111.4246,95.8249,13,9,0
2003,1143,65,1328,74,8,California,50.3882,37.3585,68.0532,7.526,48.8754,33.8415,68.1818,6.4441,29.1529,36.2031,57.6151,63.1512,0.0934,0.0819,105.2679,98.6577,1,0,1,Oklahoma,47.3312,39.185,69.2063,9.262,44.4277,32.0513,66.8293,7.0644,33.3682,26.0579,56.5064,47.8378,0.1073,0.0847,108.6353,92.3056,2,1,0
2003,1409,60,1458,61,13,Tulsa,51.0441,36.7797,73.021,11.9819,43.8583,30.832,68.0578,6.8832,31.333,31.5979,55.6442,49.6757,0.1063,0.0984,105.9083,93.8703,0,0,5,Wisconsin,51.4655,35.7016,73.1826,7.3211,47.005,33.4038,71.9512,7.2414,32.6756,28.2388,53.0075,48.9627,0.1092,0.0741,111.7649,92.6488,0,0,0
2003,1257,71,1139,79,4,Louisville,52.5876,36.1702,69.6104,11.9355,45,31.0092,68.9904,6.5109,38.5641,30.5322,58.6475,53.6451,0.1013,0.079,112.1353,93.5479,0,0,12,Butler,53.4128,39.0988,71.7557,4.9028,48.6898,34.9036,66.2366,9.7508,42.7064,28.303,54.0682,42.8958,0.1037,0.0814,113.6498,100.0723,0,0,0
2003,1428,54,1246,74,9,Utah,48.8846,38,70.903,10.6822,45.5117,31.3725,69.6275,7.3715,36.7872,29.1799,56.2842,49.7696,0.0784,0.0954,106.8775,96.1821,4,1,1,Kentucky,53.9222,35.5556,70.3504,12.9412,45.2941,33.3333,68.6244,8.1081,27.8306,31.7612,55.9454,47.4002,0.1128,0.0903,111.2842,92.3219,4,1,0
2003,1196,46,1277,68,2,Florida,53.1668,39.0476,70.31,10.1236,46.5997,32.8767,65.1601,9.8127,39.6013,31.0969,61.3817,59.7484,0.1114,0.0926,111.3767,95.266,2,1,7,Michigan St.,48.0273,37.5262,73.5332,10.3066,43.8671,33.165,71.7033,9.0288,26.5738,33.5973,58.3744,54.4944,0.0949,0.098,102.8617,93.2518,4,3,0
2003,1329,56,1393,68,6,Oklahoma St.,46.9732,36.3855,64.3165,12.9839,41.6129,33.7526,66.2461,8.659,24.1279,27.781,49.8691,51.9941,0.1277,0.0994,100.4733,91.2251,4,1,3,Syracuse,51.9303,34.4444,69.3548,16.8371,43.5583,30.4071,65.1852,6.9738,25.1631,34.8868,51.2745,63.3257,0.1161,0.0952,110.2806,96.5489,11,2,0
2003,1345,67,1400,77,9,Purdue,47.6516,33.691,75.1651,7.4431,45.2715,31.8182,72.5041,9.3937,28.4667,30.7039,50.3497,55.7522,0.1028,0.0776,102.3733,93.6546,5,0,1,Texas,47.8405,35.6364,72.1271,8.705,44.2446,34.904,66.4781,6.9767,26.764,29.19,52.1834,45.0307,0.0878,0.0968,111.2154,96.9119,1,0,0
2003,1323,71,1112,88,5,Notre Dame,48.0303,38.5034,76.0582,11.5809,42.7696,36.6609,68.7279,11.4394,35.7664,26.254,60.8506,56.8606,0.1005,0.094,110.2751,98.0471,0,0,1,Arizona,50.8186,35.3488,70.9138,9.5506,44.6629,32.1101,64.2857,5.7299,30.5542,31.4726,58.4789,58.6288,0.1113,0.0817,110.9747,91.655,9,4,0
